Unspecified injury of left renal vein  subsequent encounter,S35405D,
Unspecified physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with nonunion,S59001K,
Unspecified physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with malunion,S59001P,
Unspecified physeal fracture of lower end of ulna  right arm  sequela,S59001S,
Unspecified physeal fracture of lower end of ulna  left arm  initial encounter for closed fracture,S59002A,
Unspecified physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with routine healing,S59002D,
Unspecified physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with delayed healing,S59002G,
Unspecified physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with nonunion,S59002K,
Unspecified physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with malunion,S59002P,
Unspecified physeal fracture of lower end of ulna  left arm  sequela,S59002S,
Unspecified physeal fracture of lower end of ulna  unspecified arm  initial encounter for closed fracture,S59009A,
Unspecified physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with routine healing,S59009D,
Unspecified physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with delayed healing,S59009G,
Unspecified physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with nonunion,S59009K,
Unspecified physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with malunion,S59009P,
Unspecified physeal fracture of lower end of ulna  unspecified arm  sequela,S59009S,
Salter-Harris Type I physeal fracture of lower end of ulna  right arm  initial encounter for closed fracture,S59011A,
Salter-Harris Type I physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with routine healing,S59011D,
Salter-Harris Type I physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with delayed healing,S59011G,
Salter-Harris Type I physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with nonunion,S59011K,
Salter-Harris Type I physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with malunion,S59011P,
Salter-Harris Type I physeal fracture of lower end of ulna  right arm  sequela,S59011S,
Salter-Harris Type I physeal fracture of lower end of ulna  left arm  initial encounter for closed fracture,S59012A,
Salter-Harris Type I physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with routine healing,S59012D,
Salter-Harris Type I physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with delayed healing,S59012G,
Salter-Harris Type I physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with nonunion,S59012K,
Salter-Harris Type I physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with malunion,S59012P,
Salter-Harris Type I physeal fracture of lower end of ulna  left arm  sequela,S59012S,
Salter-Harris Type I physeal fracture of lower end of ulna  unspecified arm  initial encounter for closed fracture,S59019A,
Salter-Harris Type I physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with routine healing,S59019D,
Salter-Harris Type I physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with delayed healing,S59019G,
Salter-Harris Type I physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with nonunion,S59019K,
Salter-Harris Type I physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with malunion,S59019P,
Salter-Harris Type I physeal fracture of lower end of ulna  unspecified arm  sequela,S59019S,
Salter-Harris Type II physeal fracture of lower end of ulna  right arm  initial encounter for closed fracture,S59021A,
Salter-Harris Type II physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with routine healing,S59021D,
Salter-Harris Type II physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with delayed healing,S59021G,
Salter-Harris Type II physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with nonunion,S59021K,
Salter-Harris Type II physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with malunion,S59021P,
Salter-Harris Type II physeal fracture of lower end of ulna  right arm  sequela,S59021S,
Salter-Harris Type II physeal fracture of lower end of ulna  left arm  initial encounter for closed fracture,S59022A,
Salter-Harris Type II physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with routine healing,S59022D,
Salter-Harris Type II physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with delayed healing,S59022G,
Salter-Harris Type II physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with nonunion,S59022K,
Salter-Harris Type II physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with malunion,S59022P,
Salter-Harris Type II physeal fracture of lower end of ulna  left arm  sequela,S59022S,
Salter-Harris Type II physeal fracture of lower end of ulna  unspecified arm  initial encounter for closed fracture,S59029A,
Salter-Harris Type II physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with routine healing,S59029D,
Salter-Harris Type II physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with delayed healing,S59029G,
Salter-Harris Type II physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with nonunion,S59029K,
Salter-Harris Type II physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with malunion,S59029P,
Salter-Harris Type II physeal fracture of lower end of ulna  unspecified arm  sequela,S59029S,
Salter-Harris Type III physeal fracture of lower end of ulna  right arm  initial encounter for closed fracture,S59031A,
Salter-Harris Type III physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with routine healing,S59031D,
Salter-Harris Type III physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with delayed healing,S59031G,
Salter-Harris Type III physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with nonunion,S59031K,
Salter-Harris Type III physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with malunion,S59031P,
Salter-Harris Type III physeal fracture of lower end of ulna  right arm  sequela,S59031S,
Salter-Harris Type III physeal fracture of lower end of ulna  left arm  initial encounter for closed fracture,S59032A,
Salter-Harris Type III physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with routine healing,S59032D,
Salter-Harris Type III physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with delayed healing,S59032G,
Salter-Harris Type III physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with nonunion,S59032K,
Salter-Harris Type III physeal fracture of lower end of ulna  left arm  subsequent encounter for fracture with malunion,S59032P,
Salter-Harris Type III physeal fracture of lower end of ulna  left arm  sequela,S59032S,
Salter-Harris Type III physeal fracture of lower end of ulna  unspecified arm  initial encounter for closed fracture,S59039A,
Salter-Harris Type III physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with routine healing,S59039D,
Salter-Harris Type III physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with delayed healing,S59039G,
Salter-Harris Type III physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with nonunion,S59039K,
Salter-Harris Type III physeal fracture of lower end of ulna  unspecified arm  subsequent encounter for fracture with malunion,S59039P,
Salter-Harris Type III physeal fracture of lower end of ulna  unspecified arm  sequela,S59039S,
Salter-Harris Type IV physeal fracture of lower end of ulna  right arm  initial encounter for closed fracture,S59041A,
Salter-Harris Type IV physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with routine healing,S59041D,
Salter-Harris Type IV physeal fracture of lower end of ulna  right arm  subsequent encounter for fracture with delayed healing,S59041G,
